id,key,value,type
2750913193,addr:postcode,30308,addr
2750913193,addr:housenumber,626,addr
2750913199,addr:city,Atlanta,addr
2750913199,addr:street,Bonaventure Avenue Northeast,addr
2750913199,addr:postcode,30306,addr
2750913199,addr:housenumber,676,addr
2750913203,addr:city,Atlanta,addr
2750913203,addr:street,Bonaventure Avenue Northeast,addr
2750913203,addr:postcode,30306,addr
2750913203,addr:housenumber,683,addr
2750913212,addr:city,Atlanta,addr
2750913212,addr:street,Ponce de Leon Place Northeast,addr
2750913212,addr:postcode,30306,addr
2750913212,addr:housenumber,712,addr
2750913227,addr:city,Atlanta,addr
2750913227,addr:street,Ponce de Leon Avenue Northeast,addr
2750913227,addr:postcode,30306,addr
2750913227,addr:housenumber,812,addr
2750913236,addr:city,Atlanta,addr
2750913236,addr:street,Greenwood Avenue Northeast,addr
2750913236,addr:postcode,30306,addr
2750913236,addr:housenumber,852,addr
2750966271,addr:city,Atlanta,addr
2750966271,addr:street,6th Street Northeast,addr
2750966271,addr:postcode,30308,addr
2750966271,addr:housenumber,110,addr
2750966275,addr:city,Atlanta,addr
2750966275,addr:street,Ponce de Leon Avenue Northeast,addr
2750966275,addr:postcode,30308,addr
2750966275,addr:housenumber,119,addr
2750966279,addr:city,Atlanta,addr
2750966279,addr:street,3rd Street Northeast,addr
2750966279,addr:postcode,30308,addr
2750966279,addr:housenumber,149,addr
2750966286,addr:city,Atlanta,addr
2750966286,addr:street,5th Street Northeast,addr
2750966286,addr:postcode,30308,addr
2750966286,addr:housenumber,160,addr
2750966300,addr:city,Atlanta,addr
2750966300,addr:street,5th Street Northeast,addr
2750966300,addr:postcode,30308,addr
2750966300,addr:housenumber,170,addr
2750966321,addr:city,Atlanta,addr
2750966321,addr:street,6th Street Northeast,addr
2750966321,addr:postcode,30308,addr
2750966321,addr:housenumber,204,addr
2750966334,addr:city,Atlanta,addr
2750966334,addr:street,North Avenue Northwest,addr
2750966334,addr:postcode,30308,addr
2750966334,addr:housenumber,33,addr
2750966348,addr:city,Atlanta,addr
2750966348,addr:street,Peachtree Street Northeast,addr
2750966348,addr:postcode,30308,addr
2750966348,addr:housenumber,493,addr
2750966362,addr:city,Atlanta,addr
2750966362,addr:street,Peachtree Street Northeast,addr
2750966362,addr:postcode,30308,addr
2750966362,addr:housenumber,501,addr
2750966378,addr:city,Atlanta,addr
2750966378,addr:street,Peachtree Street Northeast,addr
2750966378,addr:postcode,30308,addr
2750966378,addr:housenumber,521,addr
2750966393,addr:city,Atlanta,addr
2750966393,addr:street,Peachtree Street Northeast,addr
2750966393,addr:postcode,30308,addr
2750966393,addr:housenumber,533,addr
2750966407,addr:city,Atlanta,addr
2750966407,addr:street,Peachtree Street Northeast,addr
2750966407,addr:postcode,30308,addr
2750966407,addr:housenumber,542,addr
2750966421,addr:city,Atlanta,addr
2750966421,addr:street,Peachtree Street Northeast,addr
2750966421,addr:postcode,30308,addr
2750966421,addr:housenumber,560,addr
2750966425,addr:city,Atlanta,addr
2750966425,addr:street,Peachtree Street Northeast,addr
2750966425,addr:postcode,30308,addr
2750966425,addr:housenumber,580,addr
2750966429,addr:city,Atlanta,addr
2750966429,addr:street,Spring Street Northwest,addr
2750966429,addr:postcode,30308,addr
2750966429,addr:housenumber,621,addr
2750966433,addr:city,Atlanta,addr
2750966433,addr:street,Spring Street Northwest,addr
2750966433,addr:postcode,30308,addr
2750966433,addr:housenumber,637,addr
2750966437,addr:city,Atlanta,addr
2750966437,addr:street,West Peachtree Street Northwest,addr
2750966437,addr:postcode,30308,addr
2750966437,addr:housenumber,662,addr
2750966441,addr:city,Atlanta,addr
2750966441,addr:street,West Peachtree Street Northwest,addr
2750966441,addr:postcode,30308,addr
2750966441,addr:housenumber,680,addr
2750966448,addr:city,Atlanta,addr
2750966448,addr:street,Peachtree Street Northeast,addr
2750966448,addr:postcode,30308,addr
2750966448,addr:housenumber,689,addr
2750966463,addr:city,Atlanta,addr
2750966463,addr:street,West Peachtree Street Northwest,addr
2750966463,addr:postcode,30308,addr
2750966463,addr:housenumber,724,addr
2750966479,addr:city,Atlanta,addr
2750966479,addr:street,Myrtle Street Northeast,addr
2750966479,addr:postcode,30308,addr
2750966479,addr:housenumber,755,addr
2750966504,addr:city,Atlanta,addr
2750966504,addr:street,Peachtree Street Northeast,addr
2750966504,addr:postcode,30308,addr
2750966504,addr:housenumber,795,addr
2750966528,addr:city,Atlanta,addr
2750966528,addr:street,Peachtree Street Northeast,addr
2750966528,addr:postcode,30308,addr
2750966528,addr:housenumber,845,addr
2750966548,addr:city,Atlanta,addr
2750966548,addr:street,6th Street Northeast,addr
2750966548,addr:postcode,30308,addr
2750966548,addr:housenumber,98,addr
2751035722,addr:city,Atlanta,addr
2751035722,addr:street,Gray Street Northwest,addr
2751035722,addr:postcode,30318,addr
2751035722,addr:housenumber,445,addr
2751035726,addr:city,Atlanta,addr
2751035726,addr:street,North Avenue Northwest,addr
2751035726,addr:postcode,30318,addr
2751035726,addr:housenumber,475,addr
2751035736,addr:city,Atlanta,addr
2751035736,addr:street,Strong Street Northwest,addr
2751035736,addr:postcode,30318,addr
2751035736,addr:housenumber,509,addr
2751035757,addr:city,Atlanta,addr
2751035757,addr:street,North Avenue Northwest,addr
2751035757,addr:postcode,30318,addr
2751035757,addr:housenumber,518,addr
2751035774,addr:city,Atlanta,addr
2751035774,addr:street,Kennedy Street Northwest,addr
2751035774,addr:postcode,30318,addr
2751035774,addr:housenumber,529,addr
2751035797,addr:city,Atlanta,addr
2751035797,addr:street,Strong Street Northwest,addr
2751035797,addr:postcode,30318,addr
2751035797,addr:housenumber,538,addr
2751035818,addr:city,Atlanta,addr
2751035818,addr:street,North Avenue Northwest,addr
2751035818,addr:postcode,30318,addr
2751035818,addr:housenumber,560,addr
2751035847,addr:city,Atlanta,addr
2751035847,addr:street,Bankhead Avenue Northwest,addr
2751035847,addr:postcode,30318,addr
2751035847,addr:housenumber,580,addr
2751035863,addr:city,Atlanta,addr
2751035863,addr:street,Bankhead Avenue Northwest,addr
2751035863,addr:postcode,30318,addr
2751035863,addr:housenumber,598,addr
2751035880,addr:city,Atlanta,addr
2751035880,addr:street,Means Street Northwest,addr
2751035880,addr:postcode,30318,addr
2751035880,addr:housenumber,609,addr
2751035888,addr:city,Atlanta,addr
2751035888,addr:street,Means Street Northwest,addr
2751035888,addr:postcode,30318,addr
2751035888,addr:housenumber,621,addr
2751060387,addr:city,Atlanta,addr
2751060387,addr:street,Cairo Street Northwest,addr
2751060387,addr:postcode,30314,addr
2751060387,addr:housenumber,539,addr
2751060394,addr:city,Atlanta,addr
2751060394,addr:street,Finley Avenue Northwest,addr
2751060394,addr:postcode,30318,addr
2751060394,addr:housenumber,639,addr
2751066994,addr:city,Atlanta,addr
2751066994,addr:street,Gertrude Place Northwest,addr
2751066994,addr:postcode,30318,addr
2751066994,addr:housenumber,1,addr
2751066998,addr:city,Atlanta,addr
2751066998,addr:street,North Avenue Northwest,addr
2751066998,addr:postcode,30318,addr
2751066998,addr:housenumber,1975,addr
2751067002,addr:city,Atlanta,addr
2751067002,addr:street,North Evelyn Place Northwest,addr
2751067002,addr:postcode,30318,addr
2751067002,addr:housenumber,751,addr
2751067006,addr:city,Atlanta,addr
2751067006,addr:street,Hollywood Road Northwest,addr
2751067006,addr:postcode,30318,addr
2751067006,addr:housenumber,805,addr
2751077688,addr:city,Atlanta,addr
2751077688,addr:street,Collier Drive Northwest,addr
2751077688,addr:postcode,30318,addr
2751077688,addr:housenumber,3063,addr
2751077702,addr:city,Atlanta,addr
2751077702,addr:street,Lake Valley Road Northwest,addr
2751077702,addr:postcode,30331,addr
2751077702,addr:housenumber,3435,addr
2753777669,addr:city,Atlanta,addr
2753777669,addr:street,Woods Street Northwest,addr
2753777669,addr:postcode,30318,addr
2753777669,addr:housenumber,1220,addr
2753777673,addr:city,Atlanta,addr
2753777673,addr:street,Woods Street Northwest,addr
2753777673,addr:postcode,30318,addr
2753777673,addr:housenumber,1255,addr
2753777677,addr:city,Atlanta,addr
2753777677,addr:street,Gary Avenue Northwest,addr
2753777677,addr:postcode,30318,addr
2753777677,addr:housenumber,22,addr
2753777690,addr:city,Atlanta,addr
2753777690,addr:street,Elbridge Drive Northwest,addr
2753777690,addr:postcode,30318,addr
2753777690,addr:housenumber,691,addr
2753777694,addr:city,Atlanta,addr
2753777694,addr:street,Law Street Northwest,addr
2753777694,addr:postcode,30318,addr
2753777694,addr:housenumber,712,addr
2753781040,addr:city,Atlanta,addr
2753781040,addr:street,Tiger Flowers Drive Northwest,addr
2753781040,addr:postcode,30314,addr
2753781040,addr:housenumber,2050,addr
2753781044,addr:city,Atlanta,addr
2753781044,addr:street,Tiger Flowers Drive Northwest,addr
2753781044,addr:postcode,30314,addr
2753781044,addr:housenumber,2062,addr
2753781048,addr:city,Atlanta,addr
2753781048,addr:street,Detroit Avenue Northwest,addr
2753781048,addr:postcode,30314,addr
2753781048,addr:housenumber,2097,addr
2753814509,addr:city,Atlanta,addr
2753814509,addr:street,Austin Avenue Northeast,addr
2753814509,addr:postcode,30307,addr
2753814509,addr:housenumber,1027,addr
2753814551,addr:city,Atlanta,addr
2753814551,addr:street,Euclid Avenue Northeast,addr
2753814551,addr:postcode,30307,addr
2753814551,addr:housenumber,1105,addr
2753814604,addr:city,Atlanta,addr
2753814604,addr:street,Brantley Street Northeast,addr
2753814604,addr:postcode,30307,addr
2753814604,addr:housenumber,166,addr
2753814654,addr:city,Atlanta,addr
2753814654,addr:street,Elizabeth Street Northeast,addr
2753814654,addr:postcode,30307,addr
2753814654,addr:housenumber,249,addr
2753814694,name,Kale Me Crazy,regular
2753814694,amenity,restaurant,regular
2753814694,cuisine,juice_bar,regular
2753814694,addr:city,Atlanta,addr
2753814694,addr:street,North Highland Avenue Northeast,addr
2753814694,addr:postcode,30307,addr
2753814694,addr:housenumber,300,addr
2753814711,addr:city,Atlanta,addr
2753814711,addr:street,Copenhill Avenue Northeast,addr
2753814711,addr:postcode,30307,addr
2753814711,addr:housenumber,342,addr
2753814734,addr:city,Atlanta,addr
2753814734,addr:street,Seminole Avenue Northeast,addr
2753814734,addr:postcode,30307,addr
2753814734,addr:housenumber,437,addr
2753814772,addr:city,Atlanta,addr
2753814772,addr:street,Carmel Avenue Northeast,addr
2753814772,addr:postcode,30307,addr
2753814772,addr:housenumber,996,addr
2753825124,addr:city,Atlanta,addr
2753825124,addr:street,Mackenzie Drive Northeast,addr
2753825124,addr:postcode,30312,addr
2753825124,addr:housenumber,266,addr
2753825130,addr:city,Atlanta,addr
2753825130,addr:street,Parkway Drive Northeast,addr
2753825130,addr:housenumber,391,addr
2753825145,addr:city,Atlanta,addr
2753825145,addr:street,Highland Avenue Northeast,addr
2753825145,addr:postcode,30312,addr
2753825145,addr:housenumber,504,addr
2753845572,addr:city,Atlanta,addr
2753845572,addr:street,Baker Street Northwest,addr
2753845572,addr:postcode,30313,addr
2753845572,addr:housenumber,105,addr
2753845579,addr:city,Atlanta,addr
2753845579,addr:street,Spring Street Northwest,addr
2753845579,addr:postcode,30303,addr
2753845579,addr:housenumber,108,addr
2753845593,addr:city,Atlanta,addr
2753845593,addr:street,Pine Street Northwest,addr
2753845593,addr:housenumber,112,addr
2753845611,addr:city,Atlanta,addr
2753845611,addr:street,Pine Street Northwest,addr
2753845611,addr:housenumber,117,addr
2753845619,addr:city,Atlanta,addr
2753845619,addr:street,Pine Street Northwest,addr
2753845619,addr:housenumber,121,addr
2753845627,addr:city,Atlanta,addr
2753845627,addr:street,Walton Street Northwest,addr
2753845627,addr:postcode,30303,addr
2753845627,addr:housenumber,127,addr
2753845640,addr:city,Atlanta,addr
2753845640,addr:street,Luckie Street Northwest,addr
2753845640,addr:postcode,30303,addr
2753845640,addr:housenumber,139,addr
2753845655,addr:city,Atlanta,addr
2753845655,addr:housenumber,146,addr
2753845655,addr:postcode,30303,addr
2753845655,addr:street,Nassau Street Northwest,addr
2753845671,addr:city,Atlanta,addr
2753845671,addr:street,Hunnicutt Street Northwest,addr
2753845671,addr:postcode,30313,addr
2753845671,addr:housenumber,151,addr
2753845700,addr:city,Atlanta,addr
2753845700,addr:housenumber,152,addr
2753845700,addr:postcode,30303,addr
2753845700,addr:street,Nassau Street Northwest,addr
2753845713,addr:city,Atlanta,addr
2753845713,addr:street,Spring Street Northwest,addr
2753845713,addr:postcode,30303,addr
2753845713,addr:housenumber,154,addr
2753845727,addr:city,Atlanta,addr
2753845727,addr:street,Hunnicutt Street Northwest,addr
2753845727,addr:postcode,30313,addr
2753845727,addr:housenumber,157,addr
2753845741,addr:city,Atlanta,addr
2753845741,addr:street,Hunnicutt Street Northwest,addr
2753845741,addr:postcode,30313,addr
2753845741,addr:housenumber,159,addr
2753845749,addr:city,Atlanta,addr
2753845749,addr:street,Luckie Street Northwest,addr
2753845749,addr:postcode,30303,addr
2753845749,addr:housenumber,162,addr
2753845754,addr:city,Atlanta,addr
2753845754,addr:street,Luckie Street Northwest,addr
2753845754,addr:postcode,30303,addr
2753845754,addr:housenumber,168,addr
2753845758,addr:city,Atlanta,addr
2753845758,addr:street,Mills Street Northwest,addr
2753845758,addr:postcode,30313,addr
2753845758,addr:housenumber,177,addr
2753845762,addr:city,Atlanta,addr
2753845762,addr:street,Hunnicutt Street Northwest,addr
2753845762,addr:postcode,30313,addr
2753845762,addr:housenumber,182,addr
2753845766,addr:city,Atlanta,addr
2753845766,addr:street,Mills Street Northwest,addr
2753845766,addr:postcode,30313,addr
2753845766,addr:housenumber,186,addr
2753845770,addr:city,Atlanta,addr
2753845770,addr:street,Mills Street Northwest,addr
2753845770,addr:postcode,30313,addr
2753845770,addr:housenumber,193,addr
2753845774,addr:city,Atlanta,addr
2753845774,addr:street,Hunnicutt Street Northwest,addr
2753845774,addr:postcode,30313,addr
2753845774,addr:housenumber,196,addr
2753845778,addr:city,Atlanta,addr
2753845778,addr:street,Hunnicutt Street Northwest,addr
2753845778,addr:postcode,30313,addr
2753845778,addr:housenumber,201,addr
2753845782,addr:city,Atlanta,addr
2753845782,addr:street,Mills Street Northwest,addr
2753845782,addr:postcode,30313,addr
2753845782,addr:housenumber,203,addr
2753845786,addr:city,Atlanta,addr
2753845786,addr:street,Mills Street Northwest,addr
2753845786,addr:postcode,30313,addr
2753845786,addr:housenumber,205,addr
2753845790,addr:city,Atlanta,addr
2753845790,addr:street,Mills Street Northwest,addr
2753845790,addr:postcode,30313,addr
2753845790,addr:housenumber,207,addr
2753845794,addr:city,Atlanta,addr
2753845794,addr:street,Hunnicutt Street Northwest,addr
2753845794,addr:postcode,30313,addr
2753845794,addr:housenumber,211,addr
2753845798,addr:city,Atlanta,addr
2753845798,addr:street,Hunnicutt Street Northwest,addr
2753845798,addr:postcode,30313,addr
2753845798,addr:housenumber,213,addr
2753845802,addr:city,Atlanta,addr
2753845802,addr:street,Hunnicutt Street Northwest,addr
2753845802,addr:postcode,30313,addr
2753845802,addr:housenumber,215,addr
2753845806,addr:city,Atlanta,addr
2753845806,addr:street,Mills Street Northwest,addr
2753845806,addr:postcode,30313,addr
2753845806,addr:housenumber,217,addr
2753845810,addr:city,Atlanta,addr
2753845810,addr:street,Hunnicutt Street Northwest,addr
2753845810,addr:postcode,30313,addr
2753845810,addr:housenumber,221,addr
2753845814,addr:city,Atlanta,addr
2753845814,addr:street,Hunnicutt Street Northwest,addr
2753845814,addr:postcode,30313,addr
2753845814,addr:housenumber,223,addr
2753845818,addr:city,Atlanta,addr
2753845818,addr:street,Hunnicutt Street Northwest,addr
2753845818,addr:postcode,30313,addr
2753845818,addr:housenumber,226,addr
2753845822,addr:city,Atlanta,addr
2753845822,addr:street,Hunnicutt Street Northwest,addr
2753845822,addr:postcode,30313,addr
2753845822,addr:housenumber,229,addr
2753845826,addr:city,Atlanta,addr
2753845826,addr:street,Hunnicutt Street Northwest,addr
2753845826,addr:postcode,30313,addr
2753845826,addr:housenumber,238,addr
2753845830,addr:city,Atlanta,addr
2753845830,addr:street,Hunnicutt Street Northwest,addr
2753845830,addr:postcode,30313,addr
2753845830,addr:housenumber,248,addr
2753845838,addr:city,Atlanta,addr
2753845838,addr:street,Hunnicutt Street Northwest,addr
2753845838,addr:postcode,30313,addr
2753845838,addr:housenumber,252,addr
2753845842,addr:city,Atlanta,addr
2753845842,addr:street,Mills Street Northwest,addr
2753845842,addr:postcode,30313,addr
2753845842,addr:housenumber,257,addr
2753845846,addr:city,Atlanta,addr
2753845846,addr:street,Pine Street Northwest,addr
2753845846,addr:postcode,30313,addr
2753845846,addr:housenumber,260,addr
2753845853,addr:city,Atlanta,addr
2753845853,addr:street,Hunnicutt Street Northwest,addr
2753845853,addr:postcode,30313,addr
2753845853,addr:housenumber,264,addr
2753845867,addr:city,Atlanta,addr
2753845867,addr:street,Hunnicutt Street Northwest,addr
2753845867,addr:postcode,30313,addr
2753845867,addr:housenumber,266,addr
2753845871,addr:city,Atlanta,addr
2753845871,addr:street,Pine Street Northwest,addr
2753845871,addr:postcode,30313,addr
2753845871,addr:housenumber,268,addr
2753845875,addr:city,Atlanta,addr
2753845875,addr:street,Pine Street Northwest,addr
2753845875,addr:postcode,30313,addr
2753845875,addr:housenumber,274,addr
2753845879,addr:city,Atlanta,addr
2753845879,addr:street,Hunnicutt Street Northwest,addr
2753845879,addr:postcode,30313,addr
2753845879,addr:housenumber,278,addr
2753845883,addr:city,Atlanta,addr
2753845883,addr:street,Hunnicutt Street Northwest,addr
2753845883,addr:postcode,30313,addr
2753845883,addr:housenumber,283,addr
2753845887,addr:city,Atlanta,addr
2753845887,addr:street,Hunnicutt Street Northwest,addr
2753845887,addr:postcode,30313,addr
2753845887,addr:housenumber,287,addr
2753845900,addr:city,Atlanta,addr
2753845900,addr:street,Hunnicutt Street Northwest,addr
2753845900,addr:postcode,30313,addr
2753845900,addr:housenumber,290,addr
2753845919,addr:city,Atlanta,addr
2753845919,addr:street,Mills Street Northwest,addr
2753845919,addr:postcode,30313,addr
2753845919,addr:housenumber,292,addr
2753845946,addr:city,Atlanta,addr
2753845946,addr:street,Williams Street Northwest,addr
2753845946,addr:postcode,30308,addr
2753845946,addr:housenumber,299,addr
2753845972,addr:city,Atlanta,addr
2753845972,addr:street,Williams Street Northwest,addr
2753845972,addr:housenumber,304,addr
2753845998,addr:city,Atlanta,addr
2753845998,addr:street,Spring Street Northwest,addr
2753845998,addr:postcode,30308,addr
2753845998,addr:housenumber,324,addr
2753846029,addr:city,Atlanta,addr
2753846029,addr:street,McAfee Street Northwest,addr
2753846029,addr:postcode,30313,addr
2753846029,addr:housenumber,337,addr
2753846048,addr:city,Atlanta,addr
2753846048,addr:street,Venable Street Northwest,addr
2753846048,addr:postcode,30313,addr
2753846048,addr:housenumber,348,addr
2753846063,addr:city,Atlanta,addr
2753846063,addr:street,Luckie Street Northwest,addr
2753846063,addr:postcode,30313,addr
2753846063,addr:housenumber,356,addr
2753846078,addr:city,Atlanta,addr
2753846078,addr:street,Spring Street Northwest,addr
2753846078,addr:postcode,30308,addr
2753846078,addr:housenumber,386,addr
2753846086,addr:city,Atlanta,addr
2753846086,addr:street,McAfee Street Northwest,addr
2753846086,addr:postcode,30313,addr
2753846086,addr:housenumber,401,addr
2753846090,addr:city,Atlanta,addr
2753846090,addr:street,Lovejoy Street Northwest,addr
2753846090,addr:postcode,30313,addr
2753846090,addr:housenumber,408,addr
2753846094,addr:city,Atlanta,addr
2753846094,addr:street,McAfee Street Northwest,addr
2753846094,addr:postcode,30313,addr
2753846094,addr:housenumber,411,addr
2753846098,addr:city,Atlanta,addr
2753846098,addr:street,McAfee Street Northwest,addr
2753846098,addr:postcode,30313,addr
2753846098,addr:housenumber,413,addr
2753846102,addr:city,Atlanta,addr
2753846102,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846102,addr:postcode,30313,addr
2753846102,addr:housenumber,417,addr
2753846106,addr:city,Atlanta,addr
2753846106,addr:street,McAfee Street Northwest,addr
2753846106,addr:postcode,30313,addr
2753846106,addr:housenumber,421,addr
2753846110,addr:city,Atlanta,addr
2753846110,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846110,addr:postcode,30313,addr
2753846110,addr:housenumber,425,addr
2753846114,addr:city,Atlanta,addr
2753846114,addr:street,Luckie Street Northwest,addr
2753846114,addr:postcode,30313,addr
2753846114,addr:housenumber,427,addr
2753846118,addr:city,Atlanta,addr
2753846118,addr:street,McAfee Street Northwest,addr
2753846118,addr:postcode,30313,addr
2753846118,addr:housenumber,429,addr
2753846122,addr:city,Atlanta,addr
2753846122,addr:street,Lovejoy Street Northwest,addr
2753846122,addr:postcode,30313,addr
2753846122,addr:housenumber,433,addr
2753846126,addr:city,Atlanta,addr
2753846126,addr:street,Lovejoy Street Northwest,addr
2753846126,addr:postcode,30313,addr
2753846126,addr:housenumber,437,addr
2753846130,addr:city,Atlanta,addr
2753846130,addr:street,Luckie Street Northwest,addr
2753846130,addr:postcode,30313,addr
2753846130,addr:housenumber,439,addr
2753846134,addr:city,Atlanta,addr
2753846134,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846134,addr:postcode,30313,addr
2753846134,addr:housenumber,444,addr
2753846138,addr:city,Atlanta,addr
2753846138,addr:street,Luckie Street Northwest,addr
2753846138,addr:postcode,30313,addr
2753846138,addr:housenumber,447,addr
2753846142,addr:city,Atlanta,addr
2753846142,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846142,addr:postcode,30313,addr
2753846142,addr:housenumber,453,addr
2753846146,addr:city,Atlanta,addr
2753846146,addr:street,Luckie Street Northwest,addr
2753846146,addr:postcode,30313,addr
2753846146,addr:housenumber,455,addr
2753846150,addr:city,Atlanta,addr
2753846150,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846150,addr:postcode,30313,addr
2753846150,addr:housenumber,460,addr
2753846154,addr:city,Atlanta,addr
2753846154,addr:street,Plum Street Northwest,addr
2753846154,addr:postcode,30313,addr
2753846154,addr:housenumber,463,addr
2753846158,addr:city,Atlanta,addr
2753846158,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846158,addr:postcode,30313,addr
2753846158,addr:housenumber,468,addr
2753846162,addr:city,Atlanta,addr
2753846162,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846162,addr:postcode,30313,addr
2753846162,addr:housenumber,472,addr
2753846166,addr:city,Atlanta,addr
2753846166,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846166,addr:postcode,30313,addr
2753846166,addr:housenumber,476,addr
2753846170,addr:city,Atlanta,addr
2753846170,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846170,addr:postcode,30313,addr
2753846170,addr:housenumber,480,addr
2753846174,addr:city,Atlanta,addr
2753846174,addr:street,Centennial Olympic Park Drive Northwest,addr
2753846174,addr:postcode,30313,addr
2753846174,addr:housenumber,484,addr
2753846178,addr:city,Atlanta,addr
2753846178,addr:street,Luckie Street Northwest,addr
2753846178,addr:postcode,30313,addr
2753846178,addr:housenumber,493,addr
2753846182,addr:city,Atlanta,addr
2753846182,addr:street,McAfee Street Northwest,addr
2753846182,addr:postcode,30313,addr
2753846182,addr:housenumber,546,addr
2753846187,addr:city,Atlanta,addr
2753846187,addr:street,McAfee Street Northwest,addr
2753846187,addr:postcode,30313,addr
2753846187,addr:housenumber,551,addr
2753846202,addr:city,Atlanta,addr
2753846202,addr:street,McAfee Street Northwest,addr
2753846202,addr:postcode,30313,addr
2753846202,addr:housenumber,554,addr
2753846217,addr:city,Atlanta,addr
2753846217,addr:street,McAfee Street Northwest,addr
2753846217,addr:postcode,30313,addr
2753846217,addr:housenumber,560,addr
2753846231,addr:city,Atlanta,addr
2753846231,addr:street,Lovejoy Street Northwest,addr
2753846231,addr:postcode,30313,addr
2753846231,addr:housenumber,563,addr
2753846246,addr:city,Atlanta,addr
2753846246,addr:street,McAfee Street Northwest,addr
2753846246,addr:postcode,30313,addr
2753846246,addr:housenumber,566,addr
2753846261,addr:city,Atlanta,addr
2753846261,addr:street,McAfee Street Northwest,addr
2753846261,addr:postcode,30313,addr
2753846261,addr:housenumber,569,addr
2753846275,addr:city,Atlanta,addr
2753846275,addr:street,McAfee Street Northwest,addr
2753846275,addr:postcode,30313,addr
2753846275,addr:housenumber,572,addr
2753846289,addr:city,Atlanta,addr
2753846289,addr:street,Lovejoy Street Northwest,addr
2753846289,addr:postcode,30313,addr
2753846289,addr:housenumber,575,addr
2753846303,addr:city,Atlanta,addr
2753846303,addr:street,Lovejoy Street Northwest,addr
2753846303,addr:postcode,30313,addr
2753846303,addr:housenumber,577,addr
2753846319,addr:city,Atlanta,addr
2753846319,addr:street,Lovejoy Street Northwest,addr
2753846319,addr:postcode,30313,addr
2753846319,addr:housenumber,580,addr
2753846326,addr:city,Atlanta,addr
2753846326,addr:street,Lovejoy Street Northwest,addr
2753846326,addr:postcode,30313,addr
2753846326,addr:housenumber,583,addr
2753846330,addr:city,Atlanta,addr
2753846330,addr:street,Lovejoy Street Northwest,addr
2753846330,addr:postcode,30313,addr
2753846330,addr:housenumber,585,addr
2753846334,addr:city,Atlanta,addr
2753846334,addr:street,McAfee Street Northwest,addr
2753846334,addr:postcode,30313,addr
2753846334,addr:housenumber,588,addr
2753846338,addr:city,Atlanta,addr
2753846338,addr:street,Lovejoy Street Northwest,addr
2753846338,addr:postcode,30313,addr
2753846338,addr:housenumber,591,addr
2753846342,addr:city,Atlanta,addr
2753846342,addr:street,Lovejoy Street Northwest,addr
2753846342,addr:postcode,30313,addr
2753846342,addr:housenumber,595,addr
2753846346,addr:city,Atlanta,addr
2753846346,addr:street,West Peachtree Place Northwest,addr
2753846346,addr:postcode,30308,addr
2753846346,addr:housenumber,60,addr
2753846357,addr:city,Atlanta,addr
2753846357,addr:street,Simpson Street Northwest,addr
2753846357,addr:housenumber,97,addr
2753931920,addr:city,Atlanta,addr
2753931920,addr:street,James P Brawley Drive Northwest,addr
2753931920,addr:postcode,30314,addr
2753931920,addr:housenumber,202,addr
2753931924,addr:city,Atlanta,addr
2753931924,addr:street,Sunset Avenue Northwest,addr
2753931924,addr:postcode,30314,addr
2753931924,addr:housenumber,245,addr
2753931928,addr:city,Atlanta,addr
2753931928,addr:street,Oliver Street Northwest,addr
2753931928,addr:postcode,30314,addr
2753931928,addr:housenumber,350,addr
2753931933,addr:city,Atlanta,addr
2753931933,addr:street,Griffin Street Northwest,addr
2753931933,addr:postcode,30314,addr
2753931933,addr:housenumber,386,addr
2753931937,addr:city,Atlanta,addr
2753931937,addr:street,Griffin Street Northwest,addr
2753931937,addr:housenumber,416,addr
2753931941,addr:city,Atlanta,addr
2753931941,addr:street,Oliver Street Northwest,addr
2753931941,addr:housenumber,443,addr
2753931945,addr:city,Atlanta,addr
2753931945,addr:street,Paines Avenue Northwest,addr
2753931945,addr:housenumber,482,addr
2753931949,addr:city,Atlanta,addr
2753931949,addr:street,Jones Avenue Northwest,addr
2753931949,addr:postcode,30314,addr
2753931949,addr:housenumber,706,addr
2753931953,addr:city,Atlanta,addr
2753931953,addr:street,Proctor Street Northwest,addr
2753931953,addr:postcode,30314,addr
2753931953,addr:housenumber,824,addr
2753931957,addr:city,Atlanta,addr
2753931957,addr:street,Proctor Street Northwest,addr
2753931957,addr:postcode,30314,addr
2753931957,addr:housenumber,858,addr
2753931961,addr:city,Atlanta,addr
2753931961,addr:street,Booker Washington Drive Northwest,addr
2753931961,addr:postcode,30314,addr
2753931961,addr:housenumber,894,addr
2753931965,addr:city,Atlanta,addr
2753931965,addr:street,Michigan Avenue Northwest,addr
2753931965,addr:postcode,30314,addr
2753931965,addr:housenumber,957,addr
2753993053,addr:city,Atlanta,addr
2753993053,addr:street,Washington Heights Terrace Northwest,addr
2753993053,addr:postcode,30314,addr
2753993053,addr:housenumber,1085,addr
